timestamp,packet_count
1752537641,42588
1752537642,43670
1752537643,45310
1752537644,44692
1752537645,44362
1752537646,44132
1752537647,44551
1752537648,45702
1752537649,20629
1752559200,43684
1752559201,44081
1752559202,43747
1752559203,43348
1752559204,42236
1752559205,43154
1752559206,43679
1752559207,43090
1752559208,43676
1752559209,42905
1752559210,43167
1752559211,41668
1752559212,42219
1752559213,42444
1752559214,42755
1752559215,42956
1752559216,43259
1752559217,43547
1752559218,43151
1752559219,43152
1752559220,43110
1752559221,43304
1752559222,43554
1752559223,42997
1752559224,43007
1752559225,42760
1752559226,42883
1752559227,42767
1752559228,42905
1752559229,43452
1752559230,43415
1752559231,42170
1752559232,42553
1752559233,42223
1752559234,42193
1752559235,42046
1752559236,40597
1752559237,40676
1752559238,40314
1752559239,40113
1752559240,40248
1752559241,40419
1752559242,40059
1752559243,39947
1752559244,40643
1752559245,40295
1752559246,40402
1752559247,9030
1752580800,45364
1752580801,45054
1752580802,45061
1752580803,45022
1752580804,44716
1752580805,45220
1752580806,44672
1752580807,45425
1752580808,45366
1752580809,44880
1752580810,45177
1752580811,44396
1752580812,43154
1752580813,44461
1752580814,43781
1752580815,41915
1752580816,44844
1752580817,45823
1752580818,45657
1752580819,45321
1752580820,45454
1752580821,45099
1752580822,45458
1752580823,45084
1752580824,45084
1752580825,44959
1752580826,44691
1752580827,45096
1752580828,44967
1752580829,44948
1752580830,45140
1752580831,44968
1752580832,45145
1752580833,45333
1752580834,44990
1752580835,44654
1752580836,44785
1752580837,44953
1752580838,44217
1752580839,44675
1752580840,45490
1752580841,44553
1752580842,44640
1752580843,45142
1752580844,25166
1752602400,42897
1752602401,42957
1752602402,43217
1752602403,42619
1752602404,43191
1752602405,42868
1752602406,43032
1752602407,42952
1752602408,42856
1752602409,42465
1752602410,43028
1752602411,42820
1752602412,42611
1752602413,42625
1752602414,42533
1752602415,41950
1752602416,41230
1752602417,42587
1752602418,42418
1752602419,43178
1752602420,42838
1752602421,42561
1752602422,42038
1752602423,42720
1752602424,43000
1752602425,42881
1752602426,42501
1752602427,42938
1752602428,43088
1752602429,42692
1752602430,42660
1752602431,42726
1752602432,42813
1752602433,42955
1752602434,42455
1752602435,43116
1752602436,42458
1752602437,42586
1752602438,43056
1752602439,42510
1752602440,43034
1752602441,42860
1752602442,42935
1752602443,42440
1752602444,42957
1752602445,42822
1752602446,34326
1755216000,57572
1755216001,59834
1755216002,57920
1755216003,57106
1755216004,55663
1755216005,56770
1755216006,53562
1755216007,58522
1755216008,55332
1755216009,55812
1755216010,57759
1755216011,58273
1755216012,58285
1755216013,58941
1755216014,63080
1755216015,61787
1755216016,61308
1755216017,62168
1755216018,65671
1755216019,65703
1755216020,63480
1755216021,62611
1755216022,63499
1755216023,63172
1755216024,63089
1755216025,62891
1755216026,64031
1755216027,60811
1755216028,57609
1755216029,59973
1755216030,57907
1755216031,59142
1755216032,57471
1755216033,23246
1755237600,47224
1755237601,47423
1755237602,46702
1755237603,47318
1755237604,46784
1755237605,46557
1755237606,46166
1755237607,43379
1755237608,46340
1755237609,45692
1755237610,46076
1755237611,45547
1755237612,45872
1755237613,45414
1755237614,45637
1755237615,45444
1755237616,45589
1755237617,42979
1755237618,38718
1755237619,40884
1755237620,45016
1755237621,45667
1755237622,46232
1755237623,43436
